{'transaction_id': '3b2c26c0-a727-4ad4-a805-7888941ab4fa', 'amount': 46116.87, 'timestamp': '2025-05-27T15:31:12.136472', 'location': 'CHI', 'card_id': '1f9057f4-008f-483b-84bd-f17af1ab23de', 'merchant_id': '7938', 'risk': 50, 'fraud': True}
{'transaction_id': '1133e5c2-bc78-45d2-8cdf-ef8db36f1829', 'amount': 26463.54, 'timestamp': '2025-05-27T09:48:12.062245', 'location': 'ATL', 'card_id': '80ad62c7-1fe0-4181-8043-c496079a34c5', 'merchant_id': '5619', 'risk': 70, 'fraud': True}
{'transaction_id': 'c09818c7-1211-4b7d-857e-b53129816a46', 'amount': 49210.48, 'timestamp': '2025-05-27T15:57:54.062258', 'location': 'DAL', 'card_id': 'b3300517-000e-4644-8736-b31fd90dd775', 'merchant_id': '1309', 'risk': 70, 'fraud': True}
{'transaction_id': '98fed876-5b38-44a2-ad12-03f59c0338a9', 'amount': 21389.6, 'timestamp': '2025-05-27T19:04:19.062277', 'location': 'CHI', 'card_id': '72446f82-8eb6-47cc-9af7-76b3f0d1fd52', 'merchant_id': '2830', 'risk': 50, 'fraud': True}
{'transaction_id': 'fdfbcd23-54ae-4a66-8a5a-29c1af3e69a3', 'amount': 44406.34, 'timestamp': '2025-05-27T12:32:37.974054', 'location': 'DAL', 'card_id': 'ef5395ac-7782-4cbe-b9c9-d990bb52b21a', 'merchant_id': '4735', 'risk': 50, 'fraud': True}
{'transaction_id': '97d990cf-abb7-45b9-b1c5-1c5f57776229', 'amount': 41999.87, 'timestamp': '2025-05-27T11:01:54.974265', 'location': 'BOS', 'card_id': '4773ba77-1e2a-46d5-b231-65fdc40047a8', 'merchant_id': '5248', 'risk': 50, 'fraud': True}
{'transaction_id': 'bee74597-39f7-4268-93fd-3ceec047c450', 'amount': 37577.58, 'timestamp': '2025-05-27T16:15:47.974277', 'location': 'BOS', 'card_id': 'e8ad3cf1-4515-4212-a8fb-8775b349e9f5', 'merchant_id': '6366', 'risk': 50, 'fraud': True}
{'transaction_id': '7dacd3f2-7d35-4b90-ba93-20e8c6ccfa75', 'amount': 32562.62, 'timestamp': '2025-05-27T20:36:19.974287', 'location': 'LA', 'card_id': 'd85d15f1-f735-43c2-a73e-dce23a313fc0', 'merchant_id': '9148', 'risk': 50, 'fraud': True}
{'transaction_id': '3a833e19-94d4-4ab3-8a1a-c828d79add7d', 'amount': 23067.06, 'timestamp': '2025-05-27T14:16:44.370255', 'location': 'NY', 'card_id': '95e990e1-c3e8-4269-b2ca-cef6314ab75d', 'merchant_id': '3485', 'risk': 50, 'fraud': True}
{'transaction_id': '3a833e19-94d4-4ab3-8a1a-c828d79add7d', 'amount': 23067.06, 'timestamp': '2025-05-27T14:16:44.370255', 'location': 'NY', 'card_id': '95e990e1-c3e8-4269-b2ca-cef6314ab75d', 'merchant_id': '3485', 'risk': 50, 'fraud': True}
{'transaction_id': '3a833e19-94d4-4ab3-8a1a-c828d79add7d', 'amount': 23067.06, 'timestamp': '2025-05-27T14:16:44.370255', 'location': 'NY', 'card_id': '95e990e1-c3e8-4269-b2ca-cef6314ab75d', 'merchant_id': '3485', 'risk': 50, 'fraud': True}
{'transaction_id': '3a833e19-94d4-4ab3-8a1a-c828d79add7d', 'amount': 23067.06, 'timestamp': '2025-05-27T14:16:44.370255', 'location': 'NY', 'card_id': '95e990e1-c3e8-4269-b2ca-cef6314ab75d', 'merchant_id': '3485', 'risk': 50, 'fraud': True}
{'transaction_id': '3a833e19-94d4-4ab3-8a1a-c828d79add7d', 'amount': 23067.06, 'timestamp': '2025-05-27T14:16:44.370255', 'location': 'NY', 'card_id': '95e990e1-c3e8-4269-b2ca-cef6314ab75d', 'merchant_id': '3485', 'risk': 50, 'fraud': True}
{'transaction_id': '3a833e19-94d4-4ab3-8a1a-c828d79add7d', 'amount': 23067.06, 'timestamp': '2025-05-27T14:16:44.370255', 'location': 'NY', 'card_id': '95e990e1-c3e8-4269-b2ca-cef6314ab75d', 'merchant_id': '3485', 'risk': 50, 'fraud': True}
{'transaction_id': '594dcd11-c2ba-4b40-b083-02feee956692', 'amount': 22891.57, 'timestamp': '2025-05-27T19:03:20.370445', 'location': 'BOS', 'card_id': '05aa88a9-75e5-4a1e-81ef-adb9135ee0c1', 'merchant_id': '9724', 'risk': 50, 'fraud': True}
{'transaction_id': '594dcd11-c2ba-4b40-b083-02feee956692', 'amount': 22891.57, 'timestamp': '2025-05-27T19:03:20.370445', 'location': 'BOS', 'card_id': '05aa88a9-75e5-4a1e-81ef-adb9135ee0c1', 'merchant_id': '9724', 'risk': 50, 'fraud': True}
{'transaction_id': '594dcd11-c2ba-4b40-b083-02feee956692', 'amount': 22891.57, 'timestamp': '2025-05-27T19:03:20.370445', 'location': 'BOS', 'card_id': '05aa88a9-75e5-4a1e-81ef-adb9135ee0c1', 'merchant_id': '9724', 'risk': 50, 'fraud': True}
{'transaction_id': '594dcd11-c2ba-4b40-b083-02feee956692', 'amount': 22891.57, 'timestamp': '2025-05-27T19:03:20.370445', 'location': 'BOS', 'card_id': '05aa88a9-75e5-4a1e-81ef-adb9135ee0c1', 'merchant_id': '9724', 'risk': 50, 'fraud': True}
{'transaction_id': '594dcd11-c2ba-4b40-b083-02feee956692', 'amount': 22891.57, 'timestamp': '2025-05-27T19:03:20.370445', 'location': 'BOS', 'card_id': '05aa88a9-75e5-4a1e-81ef-adb9135ee0c1', 'merchant_id': '9724', 'risk': 50, 'fraud': True}
{'transaction_id': '594dcd11-c2ba-4b40-b083-02feee956692', 'amount': 22891.57, 'timestamp': '2025-05-27T19:03:20.370445', 'location': 'BOS', 'card_id': '05aa88a9-75e5-4a1e-81ef-adb9135ee0c1', 'merchant_id': '9724', 'risk': 50, 'fraud': True}
{'transaction_id': '0856c324-6a87-4d6d-8a61-207f731f5917', 'amount': 43700.8, 'timestamp': '2025-05-27T10:33:34.370460', 'location': 'CHI', 'card_id': '1eba6111-0ace-4adc-bc8e-59b727948a81', 'merchant_id': '7242', 'risk': 50, 'fraud': True}
{'transaction_id': '0856c324-6a87-4d6d-8a61-207f731f5917', 'amount': 43700.8, 'timestamp': '2025-05-27T10:33:34.370460', 'location': 'CHI', 'card_id': '1eba6111-0ace-4adc-bc8e-59b727948a81', 'merchant_id': '7242', 'risk': 50, 'fraud': True}
{'transaction_id': '0856c324-6a87-4d6d-8a61-207f731f5917', 'amount': 43700.8, 'timestamp': '2025-05-27T10:33:34.370460', 'location': 'CHI', 'card_id': '1eba6111-0ace-4adc-bc8e-59b727948a81', 'merchant_id': '7242', 'risk': 50, 'fraud': True}
{'transaction_id': '0856c324-6a87-4d6d-8a61-207f731f5917', 'amount': 43700.8, 'timestamp': '2025-05-27T10:33:34.370460', 'location': 'CHI', 'card_id': '1eba6111-0ace-4adc-bc8e-59b727948a81', 'merchant_id': '7242', 'risk': 50, 'fraud': True}
{'transaction_id': '0856c324-6a87-4d6d-8a61-207f731f5917', 'amount': 43700.8, 'timestamp': '2025-05-27T10:33:34.370460', 'location': 'CHI', 'card_id': '1eba6111-0ace-4adc-bc8e-59b727948a81', 'merchant_id': '7242', 'risk': 50, 'fraud': True}
{'transaction_id': '0856c324-6a87-4d6d-8a61-207f731f5917', 'amount': 43700.8, 'timestamp': '2025-05-27T10:33:34.370460', 'location': 'CHI', 'card_id': '1eba6111-0ace-4adc-bc8e-59b727948a81', 'merchant_id': '7242', 'risk': 50, 'fraud': True}
{'transaction_id': '6fa8641b-00f9-4aed-9de9-03668d61fbaf', 'amount': 43613.56, 'timestamp': '2025-05-27T13:09:47.370470', 'location': 'LA', 'card_id': '91382bd6-62b6-4f24-aeeb-dff0a78cff27', 'merchant_id': '3457', 'risk': 50, 'fraud': True}
{'transaction_id': '6fa8641b-00f9-4aed-9de9-03668d61fbaf', 'amount': 43613.56, 'timestamp': '2025-05-27T13:09:47.370470', 'location': 'LA', 'card_id': '91382bd6-62b6-4f24-aeeb-dff0a78cff27', 'merchant_id': '3457', 'risk': 50, 'fraud': True}
{'transaction_id': '6fa8641b-00f9-4aed-9de9-03668d61fbaf', 'amount': 43613.56, 'timestamp': '2025-05-27T13:09:47.370470', 'location': 'LA', 'card_id': '91382bd6-62b6-4f24-aeeb-dff0a78cff27', 'merchant_id': '3457', 'risk': 50, 'fraud': True}
{'transaction_id': '6fa8641b-00f9-4aed-9de9-03668d61fbaf', 'amount': 43613.56, 'timestamp': '2025-05-27T13:09:47.370470', 'location': 'LA', 'card_id': '91382bd6-62b6-4f24-aeeb-dff0a78cff27', 'merchant_id': '3457', 'risk': 50, 'fraud': True}
{'transaction_id': '6fa8641b-00f9-4aed-9de9-03668d61fbaf', 'amount': 43613.56, 'timestamp': '2025-05-27T13:09:47.370470', 'location': 'LA', 'card_id': '91382bd6-62b6-4f24-aeeb-dff0a78cff27', 'merchant_id': '3457', 'risk': 50, 'fraud': True}
{'transaction_id': '6fa8641b-00f9-4aed-9de9-03668d61fbaf', 'amount': 43613.56, 'timestamp': '2025-05-27T13:09:47.370470', 'location': 'LA', 'card_id': '91382bd6-62b6-4f24-aeeb-dff0a78cff27', 'merchant_id': '3457', 'risk': 50, 'fraud': True}
{'transaction_id': '9b6abac5-0e46-4046-9f34-64d8b9a57ec1', 'amount': 43262.53, 'timestamp': '2025-05-27T14:58:12.370479', 'location': 'NY', 'card_id': '1bc88c57-601c-408a-882e-5c3498022847', 'merchant_id': '1865', 'risk': 50, 'fraud': True}
{'transaction_id': '9b6abac5-0e46-4046-9f34-64d8b9a57ec1', 'amount': 43262.53, 'timestamp': '2025-05-27T14:58:12.370479', 'location': 'NY', 'card_id': '1bc88c57-601c-408a-882e-5c3498022847', 'merchant_id': '1865', 'risk': 50, 'fraud': True}
{'transaction_id': '9b6abac5-0e46-4046-9f34-64d8b9a57ec1', 'amount': 43262.53, 'timestamp': '2025-05-27T14:58:12.370479', 'location': 'NY', 'card_id': '1bc88c57-601c-408a-882e-5c3498022847', 'merchant_id': '1865', 'risk': 50, 'fraud': True}
{'transaction_id': '9b6abac5-0e46-4046-9f34-64d8b9a57ec1', 'amount': 43262.53, 'timestamp': '2025-05-27T14:58:12.370479', 'location': 'NY', 'card_id': '1bc88c57-601c-408a-882e-5c3498022847', 'merchant_id': '1865', 'risk': 50, 'fraud': True}
{'transaction_id': '9b6abac5-0e46-4046-9f34-64d8b9a57ec1', 'amount': 43262.53, 'timestamp': '2025-05-27T14:58:12.370479', 'location': 'NY', 'card_id': '1bc88c57-601c-408a-882e-5c3498022847', 'merchant_id': '1865', 'risk': 50, 'fraud': True}
{'transaction_id': '9b6abac5-0e46-4046-9f34-64d8b9a57ec1', 'amount': 43262.53, 'timestamp': '2025-05-27T14:58:12.370479', 'location': 'NY', 'card_id': '1bc88c57-601c-408a-882e-5c3498022847', 'merchant_id': '1865', 'risk': 50, 'fraud': True}
2025-05-27T20:58:23.504764 - Alerts in last 60s: 0
{'transaction_id': '3b2c26c0-a727-4ad4-a805-7888941ab4fa', 'amount': 46116.87, 'timestamp': '2025-05-27T15:31:12.136472', 'location': 'CHI', 'card_id': '1f9057f4-008f-483b-84bd-f17af1ab23de', 'merchant_id': '7938', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.312166 ALERT: {'transaction_id': '3b2c26c0-a727-4ad4-a805-7888941ab4fa', 'amount': 46116.87, 'timestamp': '2025-05-27T15:31:12.136472', 'location': 'CHI', 'card_id': '1f9057f4-008f-483b-84bd-f17af1ab23de', 'merchant_id': '7938', 'risk': 50, 'fraud': True}
{'transaction_id': '01d9a0c3-5b9c-4cd5-b2c7-40dea1550681', 'amount': 47964.96, 'timestamp': '2025-05-27T13:51:05.136629', 'location': 'SEA', 'card_id': '8a36c469-365f-4270-921d-2861466b7702', 'merchant_id': '9254', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.314063 ALERT: {'transaction_id': '01d9a0c3-5b9c-4cd5-b2c7-40dea1550681', 'amount': 47964.96, 'timestamp': '2025-05-27T13:51:05.136629', 'location': 'SEA', 'card_id': '8a36c469-365f-4270-921d-2861466b7702', 'merchant_id': '9254', 'risk': 50, 'fraud': True}
{'transaction_id': 'ac9845cd-85d4-40a3-bc3c-f2ea18dee344', 'amount': 22119.98, 'timestamp': '2025-05-27T11:41:41.136641', 'location': 'SEA', 'card_id': '8562725e-5535-41c6-bb0a-cf34083f2b12', 'merchant_id': '2185', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.315677 ALERT: {'transaction_id': 'ac9845cd-85d4-40a3-bc3c-f2ea18dee344', 'amount': 22119.98, 'timestamp': '2025-05-27T11:41:41.136641', 'location': 'SEA', 'card_id': '8562725e-5535-41c6-bb0a-cf34083f2b12', 'merchant_id': '2185', 'risk': 50, 'fraud': True}
{'transaction_id': '26c55591-f120-441e-8af2-6dbb57474f22', 'amount': 48196.64, 'timestamp': '2025-05-27T02:12:34.136652', 'location': 'CHI', 'card_id': '3019b147-fcc8-44bf-8e0d-1bd521cacaf0', 'merchant_id': '4684', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.317228 ALERT: {'transaction_id': '26c55591-f120-441e-8af2-6dbb57474f22', 'amount': 48196.64, 'timestamp': '2025-05-27T02:12:34.136652', 'location': 'CHI', 'card_id': '3019b147-fcc8-44bf-8e0d-1bd521cacaf0', 'merchant_id': '4684', 'risk': 50, 'fraud': True}
{'transaction_id': 'ea02591c-2652-4cfe-8b0c-a34aaa183e3f', 'amount': 40984.59, 'timestamp': '2025-05-27T18:31:59.136679', 'location': 'NY', 'card_id': '1b8222c7-dfe9-4bba-b2b0-56b84877d264', 'merchant_id': '8358', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.319540 ALERT: {'transaction_id': 'ea02591c-2652-4cfe-8b0c-a34aaa183e3f', 'amount': 40984.59, 'timestamp': '2025-05-27T18:31:59.136679', 'location': 'NY', 'card_id': '1b8222c7-dfe9-4bba-b2b0-56b84877d264', 'merchant_id': '8358', 'risk': 50, 'fraud': True}
{'transaction_id': 'fb8dfe01-1ddf-4615-b180-9000442a3fd7', 'amount': 49472.01, 'timestamp': '2025-05-27T07:58:55.136687', 'location': 'SEA', 'card_id': '1e6668a2-7c22-49e7-8124-49fb8c3c50c2', 'merchant_id': '7049', 'risk': 70, 'fraud': True}
2025-05-27T20:59:14.320985 ALERT: {'transaction_id': 'fb8dfe01-1ddf-4615-b180-9000442a3fd7', 'amount': 49472.01, 'timestamp': '2025-05-27T07:58:55.136687', 'location': 'SEA', 'card_id': '1e6668a2-7c22-49e7-8124-49fb8c3c50c2', 'merchant_id': '7049', 'risk': 70, 'fraud': True}
{'transaction_id': '90c40fe5-ae56-4bde-8370-3145dcc1fb54', 'amount': 39712.43, 'timestamp': '2025-05-27T06:47:16.136695', 'location': 'ATL', 'card_id': 'e8c1e443-22a2-4caa-9e7c-669c3bb95665', 'merchant_id': '5782', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.322510 ALERT: {'transaction_id': '90c40fe5-ae56-4bde-8370-3145dcc1fb54', 'amount': 39712.43, 'timestamp': '2025-05-27T06:47:16.136695', 'location': 'ATL', 'card_id': 'e8c1e443-22a2-4caa-9e7c-669c3bb95665', 'merchant_id': '5782', 'risk': 50, 'fraud': True}
{'transaction_id': '21c0668c-a217-43e4-ab38-c58e5bd560ba', 'amount': 23666.08, 'timestamp': '2025-05-26T19:54:57.136703', 'location': 'BOS', 'card_id': '40303aa8-77b5-428c-b7a6-cf27104daff5', 'merchant_id': '8933', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.324295 ALERT: {'transaction_id': '21c0668c-a217-43e4-ab38-c58e5bd560ba', 'amount': 23666.08, 'timestamp': '2025-05-26T19:54:57.136703', 'location': 'BOS', 'card_id': '40303aa8-77b5-428c-b7a6-cf27104daff5', 'merchant_id': '8933', 'risk': 50, 'fraud': True}
{'transaction_id': 'eb3d32cd-0f2d-4c73-8920-d88e0a560a9a', 'amount': 27202.63, 'timestamp': '2025-05-27T13:31:41.136735', 'location': 'BOS', 'card_id': '2354503f-cd1d-4133-ba62-e3b13c4b752c', 'merchant_id': '9679', 'risk': 70, 'fraud': True}
2025-05-27T20:59:14.326513 ALERT: {'transaction_id': 'eb3d32cd-0f2d-4c73-8920-d88e0a560a9a', 'amount': 27202.63, 'timestamp': '2025-05-27T13:31:41.136735', 'location': 'BOS', 'card_id': '2354503f-cd1d-4133-ba62-e3b13c4b752c', 'merchant_id': '9679', 'risk': 70, 'fraud': True}
{'transaction_id': 'a266cce6-5c22-43e5-b531-953612023b57', 'amount': 43514.02, 'timestamp': '2025-05-27T17:07:28.136743', 'location': 'SF', 'card_id': 'df9c61fd-ac18-415a-b3c9-9295c94f8afe', 'merchant_id': '3760', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.328070 ALERT: {'transaction_id': 'a266cce6-5c22-43e5-b531-953612023b57', 'amount': 43514.02, 'timestamp': '2025-05-27T17:07:28.136743', 'location': 'SF', 'card_id': 'df9c61fd-ac18-415a-b3c9-9295c94f8afe', 'merchant_id': '3760', 'risk': 50, 'fraud': True}
{'transaction_id': '657c6222-3121-4ae1-8dd4-32215747b693', 'amount': 32197.3, 'timestamp': '2025-05-26T20:27:06.136751', 'location': 'SF', 'card_id': 'e8b85f26-cf1c-4ee6-b6ff-f5ca077a6a59', 'merchant_id': '6050', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.329357 ALERT: {'transaction_id': '657c6222-3121-4ae1-8dd4-32215747b693', 'amount': 32197.3, 'timestamp': '2025-05-26T20:27:06.136751', 'location': 'SF', 'card_id': 'e8b85f26-cf1c-4ee6-b6ff-f5ca077a6a59', 'merchant_id': '6050', 'risk': 50, 'fraud': True}
{'transaction_id': '501ad18c-762a-47db-97bb-dca65a444ff5', 'amount': 49966.13, 'timestamp': '2025-05-26T21:21:45.136781', 'location': 'SF', 'card_id': '988bcda2-5b53-4414-bc4e-1d4b94b7bd89', 'merchant_id': '5624', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.330980 ALERT: {'transaction_id': '501ad18c-762a-47db-97bb-dca65a444ff5', 'amount': 49966.13, 'timestamp': '2025-05-26T21:21:45.136781', 'location': 'SF', 'card_id': '988bcda2-5b53-4414-bc4e-1d4b94b7bd89', 'merchant_id': '5624', 'risk': 50, 'fraud': True}
{'transaction_id': '38946938-998d-4c36-918a-ea7a1a3873fd', 'amount': 23888.67, 'timestamp': '2025-05-27T00:17:28.136789', 'location': 'LA', 'card_id': '5e67c364-f943-49cc-8884-c22093a0b111', 'merchant_id': '9202', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.332680 ALERT: {'transaction_id': '38946938-998d-4c36-918a-ea7a1a3873fd', 'amount': 23888.67, 'timestamp': '2025-05-27T00:17:28.136789', 'location': 'LA', 'card_id': '5e67c364-f943-49cc-8884-c22093a0b111', 'merchant_id': '9202', 'risk': 50, 'fraud': True}
{'transaction_id': '58e6192a-708a-4d30-b3fb-9a8c385f3cb1', 'amount': 28216.0, 'timestamp': '2025-05-27T17:19:06.136797', 'location': 'SEA', 'card_id': '5b83124d-d82e-41d8-95c0-4d64a9335a04', 'merchant_id': '7990', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.333987 ALERT: {'transaction_id': '58e6192a-708a-4d30-b3fb-9a8c385f3cb1', 'amount': 28216.0, 'timestamp': '2025-05-27T17:19:06.136797', 'location': 'SEA', 'card_id': '5b83124d-d82e-41d8-95c0-4d64a9335a04', 'merchant_id': '7990', 'risk': 50, 'fraud': True}
{'transaction_id': 'c1d63307-a04a-4d01-b9b8-0a17a107e53b', 'amount': 34654.96, 'timestamp': '2025-05-27T18:04:50.136812', 'location': 'NY', 'card_id': 'ded6ced8-a664-4ea4-b696-d8cb2b19fe45', 'merchant_id': '8489', 'risk': 70, 'fraud': True}
2025-05-27T20:59:14.335314 ALERT: {'transaction_id': 'c1d63307-a04a-4d01-b9b8-0a17a107e53b', 'amount': 34654.96, 'timestamp': '2025-05-27T18:04:50.136812', 'location': 'NY', 'card_id': 'ded6ced8-a664-4ea4-b696-d8cb2b19fe45', 'merchant_id': '8489', 'risk': 70, 'fraud': True}
{'transaction_id': 'f4cc980a-4728-4e9e-baa9-2026a2571425', 'amount': 20008.06, 'timestamp': '2025-05-27T09:57:01.136820', 'location': 'CHI', 'card_id': '7b3aaee1-f5ff-4ef4-8d3c-82b42ec5f6c1', 'merchant_id': '7765', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.336720 ALERT: {'transaction_id': 'f4cc980a-4728-4e9e-baa9-2026a2571425', 'amount': 20008.06, 'timestamp': '2025-05-27T09:57:01.136820', 'location': 'CHI', 'card_id': '7b3aaee1-f5ff-4ef4-8d3c-82b42ec5f6c1', 'merchant_id': '7765', 'risk': 50, 'fraud': True}
{'transaction_id': 'd5d4f594-e990-433b-adb2-475e281fc743', 'amount': 49401.73, 'timestamp': '2025-05-27T07:22:52.136835', 'location': 'ATL', 'card_id': '62c1c45d-9029-453e-abe5-635a8bb2d637', 'merchant_id': '8158', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.338482 ALERT: {'transaction_id': 'd5d4f594-e990-433b-adb2-475e281fc743', 'amount': 49401.73, 'timestamp': '2025-05-27T07:22:52.136835', 'location': 'ATL', 'card_id': '62c1c45d-9029-453e-abe5-635a8bb2d637', 'merchant_id': '8158', 'risk': 50, 'fraud': True}
{'transaction_id': '818af8e4-960f-480b-825b-549ff5712b62', 'amount': 48459.49, 'timestamp': '2025-05-27T01:22:24.136843', 'location': 'DAL', 'card_id': '727cc98c-e1ea-46d5-bb2d-29cd4f70422e', 'merchant_id': '2671', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.340191 ALERT: {'transaction_id': '818af8e4-960f-480b-825b-549ff5712b62', 'amount': 48459.49, 'timestamp': '2025-05-27T01:22:24.136843', 'location': 'DAL', 'card_id': '727cc98c-e1ea-46d5-bb2d-29cd4f70422e', 'merchant_id': '2671', 'risk': 50, 'fraud': True}
{'transaction_id': '6d93b874-01e9-4a7c-a062-465fbc7218b4', 'amount': 33097.41, 'timestamp': '2025-05-27T04:21:22.136858', 'location': 'BOS', 'card_id': 'ee5204e6-5199-49b8-b8f1-62a2c11cf89b', 'merchant_id': '6288', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.341600 ALERT: {'transaction_id': '6d93b874-01e9-4a7c-a062-465fbc7218b4', 'amount': 33097.41, 'timestamp': '2025-05-27T04:21:22.136858', 'location': 'BOS', 'card_id': 'ee5204e6-5199-49b8-b8f1-62a2c11cf89b', 'merchant_id': '6288', 'risk': 50, 'fraud': True}
{'transaction_id': 'd250923f-31d9-4994-85d6-e5abc4e6fdb3', 'amount': 25933.21, 'timestamp': '2025-05-27T15:17:08.136873', 'location': 'SF', 'card_id': 'be93b535-ca89-4754-96d2-78dcd7fdd658', 'merchant_id': '7929', 'risk': 70, 'fraud': True}
2025-05-27T20:59:14.343082 ALERT: {'transaction_id': 'd250923f-31d9-4994-85d6-e5abc4e6fdb3', 'amount': 25933.21, 'timestamp': '2025-05-27T15:17:08.136873', 'location': 'SF', 'card_id': 'be93b535-ca89-4754-96d2-78dcd7fdd658', 'merchant_id': '7929', 'risk': 70, 'fraud': True}
{'transaction_id': 'e5dada04-7a3f-47d5-b0f8-fe95b4e55384', 'amount': 48783.35, 'timestamp': '2025-05-27T01:00:31.136883', 'location': 'CHI', 'card_id': '61560b17-9aa3-4c69-9db8-07636ab859b0', 'merchant_id': '4084', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.344901 ALERT: {'transaction_id': 'e5dada04-7a3f-47d5-b0f8-fe95b4e55384', 'amount': 48783.35, 'timestamp': '2025-05-27T01:00:31.136883', 'location': 'CHI', 'card_id': '61560b17-9aa3-4c69-9db8-07636ab859b0', 'merchant_id': '4084', 'risk': 50, 'fraud': True}
{'transaction_id': '35be1fad-5698-429f-9394-aea3f0797182', 'amount': 27651.9, 'timestamp': '2025-05-27T16:44:13.136899', 'location': 'BOS', 'card_id': 'd98d29a6-4a36-4153-a554-58249e74d7d3', 'merchant_id': '3467', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.346241 ALERT: {'transaction_id': '35be1fad-5698-429f-9394-aea3f0797182', 'amount': 27651.9, 'timestamp': '2025-05-27T16:44:13.136899', 'location': 'BOS', 'card_id': 'd98d29a6-4a36-4153-a554-58249e74d7d3', 'merchant_id': '3467', 'risk': 50, 'fraud': True}
{'transaction_id': '1c1d4227-bb46-4bf3-8f6d-2b77aa8ef5ab', 'amount': 25803.06, 'timestamp': '2025-05-26T19:23:37.136906', 'location': 'SF', 'card_id': '40ae85ff-b6dd-4790-b40c-9fccf058c705', 'merchant_id': '9029', 'risk': 70, 'fraud': True}
2025-05-27T20:59:14.347435 ALERT: {'transaction_id': '1c1d4227-bb46-4bf3-8f6d-2b77aa8ef5ab', 'amount': 25803.06, 'timestamp': '2025-05-26T19:23:37.136906', 'location': 'SF', 'card_id': '40ae85ff-b6dd-4790-b40c-9fccf058c705', 'merchant_id': '9029', 'risk': 70, 'fraud': True}
{'transaction_id': '6a752f3e-79f0-43ec-806f-f4548bd9a1e5', 'amount': 24477.29, 'timestamp': '2025-05-27T18:50:44.136914', 'location': 'DAL', 'card_id': '7c66709c-e6f7-4e81-8c2f-c42b82a1ce21', 'merchant_id': '6007', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.348813 ALERT: {'transaction_id': '6a752f3e-79f0-43ec-806f-f4548bd9a1e5', 'amount': 24477.29, 'timestamp': '2025-05-27T18:50:44.136914', 'location': 'DAL', 'card_id': '7c66709c-e6f7-4e81-8c2f-c42b82a1ce21', 'merchant_id': '6007', 'risk': 50, 'fraud': True}
{'transaction_id': '285bd625-e623-413a-a8b0-588eeb206b42', 'amount': 21502.86, 'timestamp': '2025-05-27T16:51:05.136922', 'location': 'DAL', 'card_id': '05d7398b-fe31-4642-8800-112636fce3ef', 'merchant_id': '3105', 'risk': 50, 'fraud': True}
2025-05-27T20:59:14.350409 ALERT: {'transaction_id': '285bd625-e623-413a-a8b0-588eeb206b42', 'amount': 21502.86, 'timestamp': '2025-05-27T16:51:05.136922', 'location': 'DAL', 'card_id': '05d7398b-fe31-4642-8800-112636fce3ef', 'merchant_id': '3105', 'risk': 50, 'fraud': True}
{'transaction_id': 'be582cb9-d583-43ce-912d-8925dad445c0', 'amount': 27228.38, 'timestamp': '2025-05-27T16:26:09.136937', 'location': 'NY', 'card_id': '00fd5cf4-52be-4be0-b7ba-2ac4c672f19b', 'merchant_id': '9952', 'risk': 50, 'fraud': True}
